Point measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated: Tuesday 26 May 2026 15:49:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filename,Frame,Time (mins),Period,Period time (mins),Image row,Image col,Width,Height,OpCode,TapeReader,Depth,Comment,Sampling period,Date,Site,Treatment,Camera no.,,,,Family,Genus,Species,Code,Number,Stage,Activity,Comment
EP_RS2_B5_20Apr2026_GX014682.MP4,33511,18.6358,,,954.91,1824.62,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,34041,18.9306,,,979.68,123.87,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Blennidae,Omobranchus,rotundiceps,37408064,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,34041,18.9306,,,866.97,65.65,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Blennidae,Omobranchus,rotundiceps,37408064,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,34265,19.0551,,,95.37,89.19,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Sparidae,Acanthopagrus,australis,37353004,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,34265,19.0551,,,49.54,724.65,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Sparidae,Acanthopagrus,australis,37353004,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,34492,19.1814,,,982.16,1755.25,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,36572,20.3381,,,940.05,1730.48,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,37013,20.5833,,,1042.84,1716.85,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Gobiidae,Favonigobius,exquisitus,37428141,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,37013,20.5833,,,999.5,82.99,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Gobiidae,Favonigobius,exquisitus,37428141,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,37550,20.882,,,980.92,1848.15,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,38783,21.5677,,,916.51,1799.85,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Blennidae,Omobranchus,anolius,37408058,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,38994,21.685,,,884.31,18.58,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Blennidae,Omobranchus,anolius,37408058,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,38994,21.685,,,1006.93,54.5,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Blennidae,Omobranchus,anolius,37408058,1,AD,Chase conspecific,
EP_RS2_B5_20Apr2026_GX014682.MP4,39379,21.8991,,,899.17,1799.85,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,43662,24.2809,,,952.43,1793.65,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,46330,25.7646,,,910.32,1758.97,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Sparidae,Acanthopagrus,australis,37353004,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,46373,25.7885,,,942.52,807.64,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Microcanthidae,Microcanthus,strigatus,37361028,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,46373,25.7885,,,892.98,76.8,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Microcanthidae,Microcanthus,strigatus,37361028,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,46405,25.8063,,,1019.31,185.81,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Girellidae,Girella,elevata,37361006,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,46945,26.1066,,,922.71,800.21,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Microcanthidae,Microcanthus,strigatus,37361028,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,47018,26.1472,,,146.15,611.92,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,47018,26.1472,,,117.66,502.92,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,47018,26.1472,,,220.46,573.52,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,47018,26.1472,,,185.78,426.12,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,47018,26.1472,,,270,388.95,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,47018,26.1472,,,235.32,317.11,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,47018,26.1472,,,236.56,226.68,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,47018,26.1472,,,153.58,205.63,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,47018,26.1472,,,198.17,161.03,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,47018,26.1472,,,183.3,63.17,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,47018,26.1472,,,324.5,82.99,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,47781,26.5715,,,1035.41,1713.14,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Gobiidae,Favonigobius,exquisitus,37428141,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,51986,28.91,,,817.43,168.46,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Microcanthidae,Microcanthus,strigatus,37361028,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,51986,28.91,,,834.77,613.16,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Microcanthidae,Microcanthus,strigatus,37361028,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,51986,28.91,,,703.49,1469.11,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Microcanthidae,Microcanthus,strigatus,37361028,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,51986,28.91,,,961.1,1668.54,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Microcanthidae,Microcanthus,strigatus,37361028,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,54390,30.2469,,,806.28,459.56,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Microcanthidae,Microcanthus,strigatus,37361028,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,54784,30.466,,,412.43,35.92,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,54917,30.54,,,224.17,403.82,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Microcanthidae,Microcanthus,strigatus,37361028,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,55113,30.649,,,946.24,1797.37,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Microcanthidae,Microcanthus,strigatus,37361028,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,56370,31.348,,,543.72,71.85,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Microcanthidae,Microcanthus,strigatus,37361028,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,56548,31.447,,,383.94,60.7,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,56873,31.6277,,,755.5,517.78,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Microcanthidae,Microcanthus,strigatus,37361028,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,57112,31.7606,,,869.45,1815.95,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,57352,31.8941,,,609.36,960,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Microcanthidae,Microcanthus,strigatus,37361028,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,57443,31.9447,,,289.82,453.37,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Sparidae,Acanthopagrus,australis,37353004,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,57443,31.9447,,,236.56,842.32,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Sparidae,Acanthopagrus,australis,37353004,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,57443,31.9447,,,201.88,1166.86,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Sparidae,Acanthopagrus,australis,37353004,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,57443,31.9447,,,336.88,1509.99,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Sparidae,Acanthopagrus,australis,37353004,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,57443,31.9447,,,442.16,1589.26,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,59034,32.8295,,,473.12,196.95,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Microcanthidae,Microcanthus,strigatus,37361028,1,AD,Passing,
EP_RS2_B5_20Apr2026_GX014682.MP4,59920,33.3222,,,837.25,1123.51,0,0,EP_RS2_B5_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B5,,,,Microcanthidae,Microcanthus,strigatus,37361028,1,AD,Transient,
EP_RS2_B7_20Apr2026_GX013240.MP4,10265,5.7085,,,753.03,1739.15,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Gobiidae,Favonigobius,exquisitus,37428141,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,10265,5.7085,,,905.37,381.52,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Gobiidae,Favonigobius,exquisitus,37428141,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,12460,6.9291,,,862.02,1372.49,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Blennidae,Omobranchus,rotundiceps,37408064,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,19619,10.9103,,,942.52,1843.2,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Gobiidae,Favonigobius,exquisitus,37428141,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,22875,12.721,,,806.28,1838.25,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Gobiidae,Favonigobius,exquisitus,37428141,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,25517,14.1903,,,552.39,1023.17,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Sparidae,Acanthopagrus,australis,37353004,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,25517,14.1903,,,530.09,374.09,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Sparidae,Acanthopagrus,australis,37353004,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,26461,14.7153,,,863.26,1834.53,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Gobiidae,Favonigobius,exquisitus,37428141,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,28466,15.8303,,,360.41,692.44,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Sparidae,Acanthopagrus,australis,37353004,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,30392,16.9013,,,723.3,1569.45,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Feeding,
EP_RS2_B7_20Apr2026_GX013240.MP4,31049,17.2667,,,894.22,1045.47,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,31793,17.6804,,,881.83,1729.24,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Gobiidae,Favonigobius,exquisitus,37428141,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,35577,19.7848,,,829.82,506.63,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Sparidae,Acanthopagrus,australis,37353004,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,36051,20.0484,,,807.52,1783.74,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Gobiidae,Favonigobius,exquisitus,37428141,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,44084,24.5156,,,980.92,366.66,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,44915,24.9777,,,1068.85,427.35,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,45532,25.3209,,,636.61,1869.21,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,45532,25.3209,,,687.39,1812.23,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,45532,25.3209,,,739.4,1881.6,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,45532,25.3209,,,881.83,1493.88,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,45532,25.3209,,,853.35,1298.17,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,45532,25.3209,,,751.79,1128.46,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,45532,25.3209,,,980.92,938.94,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,45532,25.3209,,,910.32,741.99,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,45532,25.3209,,,1044.08,512.83,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,48261,26.8385,,,774.08,1154.48,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Microcanthidae,Microcanthus,strigatus,37361028,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,57928,32.2144,,,213.03,1855.59,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,58636,32.6081,,,59.45,1316.75,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Mullidae,Parupeneus,spilurus,37355015,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,58636,32.6081,,,108.99,829.94,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Sparidae,Acanthopagrus,australis,37353004,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,58636,32.6081,,,167.2,771.72,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Sparidae,Acanthopagrus,australis,37353004,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,58636,32.6081,,,178.35,594.58,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Sparidae,Acanthopagrus,australis,37353004,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,58670,32.627,,,553.62,1490.17,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,58670,32.627,,,183.3,1697.03,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
EP_RS2_B7_20Apr2026_GX013240.MP4,62023,34.4917,,,859.54,110.25,0,0,EP_RS2_B7_20Apr2026,SBP,,,6 months,20/04/2026,Ellery Punt,Rocky shore 2,B7,,,,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
PB_RS1_B10_20Apr2026_GX010033.MP4,9909,5.5105,,,48.3,1879.12,0,0,PB_RS1_B10_20Apr2026,SBP,,,6 months,20/04/2026,Pearl Bay,Rocky shore 1,B10,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Transient,
PB_RS1_B10_20Apr2026_GX010033.MP4,9909,5.5105,,,261.33,1902.66,0,0,PB_RS1_B10_20Apr2026,SBP,,,6 months,20/04/2026,Pearl Bay,Rocky shore 1,B10,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Transient,
PB_RS1_B10_20Apr2026_GX010033.MP4,9909,5.5105,,,335.64,1900.18,0,0,PB_RS1_B10_20Apr2026,SBP,,,6 months,20/04/2026,Pearl Bay,Rocky shore 1,B10,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Transient,
PB_RS1_B10_20Apr2026_GX010033.MP4,9909,5.5105,,,107.75,1865.5,0,0,PB_RS1_B10_20Apr2026,SBP,,,6 months,20/04/2026,Pearl Bay,Rocky shore 1,B10,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Transient,
PB_RS1_B10_20Apr2026_GX010033.MP4,9909,5.5105,,,123.85,1866.74,0,0,PB_RS1_B10_20Apr2026,SBP,,,6 months,20/04/2026,Pearl Bay,Rocky shore 1,B10,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Transient,
PB_RS1_B10_20Apr2026_GX010033.MP4,9909,5.5105,,,300.96,1837.01,0,0,PB_RS1_B10_20Apr2026,SBP,,,6 months,20/04/2026,Pearl Bay,Rocky shore 1,B10,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Transient,
PB_RS1_B10_20Apr2026_GX010033.MP4,9909,5.5105,,,391.38,1773.83,0,0,PB_RS1_B10_20Apr2026,SBP,,,6 months,20/04/2026,Pearl Bay,Rocky shore 1,B10,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Transient,
PB_RS1_B10_20Apr2026_GX010033.MP4,9909,5.5105,,,367.84,1754.01,0,0,PB_RS1_B10_20Apr2026,SBP,,,6 months,20/04/2026,Pearl Bay,Rocky shore 1,B10,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Transient,
PB_RS1_B10_20Apr2026_GX010033.MP4,9909,5.5105,,,245.23,1768.88,0,0,PB_RS1_B10_20Apr2026,SBP,,,6 months,20/04/2026,Pearl Bay,Rocky shore 1,B10,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Transient,
PB_RS1_B10_20Apr2026_GX010033.MP4,9909,5.5105,,,286.1,1724.28,0,0,PB_RS1_B10_20Apr2026,SBP,,,6 months,20/04/2026,Pearl Bay,Rocky shore 1,B10,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Transient,
PB_RS1_B10_20Apr2026_GX010033.MP4,9909,5.5105,,,210.55,1761.45,0,0,PB_RS1_B10_20Apr2026,SBP,,,6 months,20/04/2026,Pearl Bay,Rocky shore 1,B10,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Transient,
PB_RS1_B10_20Apr2026_GX010033.MP4,9909,5.5105,,,188.26,1729.24,0,0,PB_RS1_B10_20Apr2026,SBP,,,6 months,20/04/2026,Pearl Bay,Rocky shore 1,B10,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Transient,
PB_RS1_B10_20Apr2026_GX010033.MP4,9909,5.5105,,,154.82,1719.33,0,0,PB_RS1_B10_20Apr2026,SBP,,,6 months,20/04/2026,Pearl Bay,Rocky shore 1,B10,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Transient,
